numCinema,nationalite,PdM
279663,Autres,6.20066354
280653,Autres,2.502172594
282583,Autres,0
283412,Autres,1.944101234
284113,Autres,3.089627692
284155,Autres,4.449126286
284207,Autres,6.444444444
284613,Autres,4.682464455
284631,Autres,1.195219124
287472,Autres,5.806592447
288024,Autres,1.350722285
291731,Autres,3.154805576
293121,Autres,11.22537912
293392,Autres,2.855051245
293801,Autres,1.828440079
299281,Autres,12.39439324
299511,Autres,2.924007363
300801,Autres,8.841145833
303475,Autres,1.298701299
306414,Autres,0
306521,Autres,0
306601,Autres,3.443669289
307135,Autres,4.300278035
307361,Autres,0.155279503
307943,Autres,3.66781158
309891,Autres,2.425349142
312973,Autres,2.425279259
313151,Autres,4.232349874
314471,Autres,5.093372111
314601,Autres,2.634265877
315251,Autres,5.917874396
317291,Autres,10.07711749
318801,Autres,3.416305061
319022,Autres,2.904162633
320411,Autres,6.510745891
320771,Autres,2.619589977
320873,Autres,1.518391788
321121,Autres,0
322721,Autres,7.845233006
322952,Autres,3.522554486
323493,Autres,0.27729636
328621,Autres,9.852216749
329792,Autres,20.57356608
330021,Autres,16.20669202
330052,Autres,0.448354069
335108,Autres,1.548540798
336191,Autres,0.986842105
338342,Autres,5.63192058
339810,Autres,5.193063997
339852,Autres,21.20736086
340411,Autres,2.272177907
341321,Autres,3.33418389
342071,Autres,0
342900,Autres,4.610017443
343750,Autres,3.581101414
344352,Autres,5.52404439
344590,Autres,1.169230769
349322,Autres,4.35530086
349492,Autres,2.885163645
349524,Autres,1.254746084
351333,Autres,5.265064606
352923,Autres,0
354301,Autres,8.105658423
357672,Autres,5.96975089
360572,Autres,3.844177823
362074,Autres,7.676767677
362773,Autres,3.905070119
363480,Autres,4.958112498
364205,Autres,8.624474117
368403,Autres,3.40071594
368614,Autres,8.853193874
369781,Autres,6.660323501
373599,Autres,0.330715172
374021,Autres,2.452108652
374582,Autres,0.627400768
375012,Autres,9.232277949
375325,Autres,10.04891969
377892,Autres,1.91579391
378061,Autres,3.480123143
382412,Autres,2.202053839
383261,Autres,5.465781875
384532,Autres,4.403716431
385371,Autres,3.235697571
386192,Autres,21.27731558
386792,Autres,0.165983991
390024,Autres,1.723286461
390184,Autres,1.492992078
392710,Autres,7.113095238
397231,Autres,0
400305,Autres,2.466639709
401371,Autres,3.181444992
402242,Autres,7.219738367
402493,Autres,1.435041042
404603,Autres,1.454374853
405462,Autres,10.2387169
405831,Autres,0.212992545
408122,Autres,0.616522811
408441,Autres,16.57080252
408682,Autres,3.473572565
408744,Autres,0.545746388
411461,Autres,3.665521191
415471,Autres,4.181338028
417332,Autres,0
418121,Autres,10.0091687
419912,Autres,6.422623464
421242,Autres,7.578419072
422432,Autres,2.466755319
423061,Autres,0
423501,Autres,2.51572327
424781,Autres,6.026151222
426761,Autres,7.676434173
427312,Autres,8.442717631
428103,Autres,1.968384253
428483,Autres,14.6216027
428711,Autres,1.808939569
428942,Autres,8.775165207
428961,Autres,16.80763654
429951,Autres,3.033884949
430261,Autres,3.380864765
430446,Autres,2.791196994
430886,Autres,3.908741174
430923,Autres,7.57430489
431023,Autres,0.067476383
431604,Autres,8.799342105
433972,Autres,8.992266508
436962,Autres,5.695639276
438622,Autres,8.957219251
439061,Autres,3.72054568
439503,Autres,4.388714734
439942,Autres,0.123685838
440286,Autres,1.912181303
441172,Autres,0.998317443
442002,Autres,1.329067192
442370,Autres,6.995884774
444143,Autres,5.760485093
445201,Autres,3.52494577
446204,Autres,1.87406829
446302,Autres,3.10391363
447622,Autres,1.071122536
450575,Autres,10.05344021
454032,Autres,14.08238675
454712,Autres,8.136255153
455770,Autres,4.844521553
456362,Autres,13.93478579
456762,Autres,2.355072464
457983,Autres,2.547102109
458401,Autres,2.688344604
460784,Autres,7.488479263
461663,Autres,4.124196444
462953,Autres,2.401127359
463723,Autres,0
463931,Autres,16.545961
464692,Autres,0
465920,Autres,2.588406854
710250,Autres,10.80639207
718750,Autres,5.672547904
719400,Autres,3.012094506
720000,Autres,4.885952885
720250,Autres,7.105263158
721500,Autres,0
721900,Autres,0
722080,Autres,1.090956488
722240,Autres,15.88566073
722720,Autres,4.529881995
723800,Autres,0
723840,Autres,2.949017678
724280,Autres,3.173046927
724840,Autres,12.51251765
35,Autres,15.40897333
481,Autres,4.085837522
531,Autres,19.77652758
801,Autres,27.81571275
1392,Autres,13.76925205
2251,Autres,2.783314876
5691,Autres,4.517081491
5841,Autres,6.009917188
5852,Autres,8.243222467
6531,Autres,1.948327479
7394,Autres,3.104190977
8161,Autres,7.21391023
8391,Autres,2.023771282
8661,Autres,3.076277704
9803,Autres,6.176068239
9950,Autres,5.541791792
12833,Autres,2.959014685
13151,Autres,0
13454,Autres,4.882048694
14533,Autres,3.694581281
15374,Autres,7.106939323
15741,Autres,7.901761879
16081,Autres,16.30598893
16803,Autres,3.547186337
17803,Autres,7.22501112
17961,Autres,11.84685769
19242,Autres,5.192396847
19901,Autres,10.96826035
22051,Autres,0.781555295
22231,Autres,5.466506069
23131,Autres,6.903653844
23241,Autres,5.841338705
23541,Autres,9.821171041
25179,Autres,4.997900042
26662,Autres,4.158741138
27573,Autres,9.109149278
29062,Autres,5.702341137
29123,Autres,0
30761,Autres,3.301290159
32092,Autres,3.434245914
32363,Autres,1.850598957
32651,Autres,8.484065461
32941,Autres,5.076023392
33621,Autres,9.561948349
35272,Autres,14.1097999
36352,Autres,7.0720423
39174,Autres,3.926997401
40708,Autres,5.012349266
41781,Autres,4.107822274
42201,Autres,5.263157895
42621,Autres,10.82000368
44131,Autres,1.088372093
45602,Autres,6.135272522
46613,Autres,15.40795637
47476,Autres,0
52141,Autres,2.421894357
52162,Autres,6.076672104
54692,Autres,4.454412685
54931,Autres,2.033339439
57451,Autres,0
59351,Autres,4.342458854
59604,Autres,2.764776077
62804,Autres,1.139691334
64352,Autres,4.069906632
66761,Autres,2.562458555
66923,Autres,1.7695962
67304,Autres,7.756905583
67711,Autres,0.217155266
67904,Autres,1.55188153
67981,Autres,2.457551385
68423,Autres,2.934190303
68517,Autres,0.407769544
72985,Autres,0.618850337
74339,Autres,1.343963554
74471,Autres,0
75703,Autres,16.56261476
80981,Autres,52.41157556
82741,Autres,4.01891253
82752,Autres,8.869179601
84382,Autres,5.145691259
84745,Autres,2.390223172
84830,Autres,3.219815644
84831,Autres,1.976327506
84981,Autres,7.823862106
85981,Autres,2.201012855
86173,Autres,4.377676067
87646,Autres,11.80026281
89644,Autres,2.296350012
90312,Autres,4.385063378
90313,Autres,5.309872314
94745,Autres,2.1322672
94802,Autres,1.87467952
94922,Autres,14.23001949
95041,Autres,7.461376404
96533,Autres,5.677197373
96950,Autres,3.311168408
99051,Autres,2.331428571
104032,Autres,6.194263678
104863,Autres,8.46926403
104933,Autres,4.035061206
105092,Autres,1.585820896
105404,Autres,6.031007752
106031,Autres,0.680717371
108592,Autres,2.499186564
110372,Autres,2.490774908
111071,Autres,1.490093336
111583,Autres,2.127277623
112095,Autres,2.279085286
112811,Autres,9.076923077
113271,Autres,0
114211,Autres,1.639150943
114523,Autres,0.619876025
114717,Autres,2.735192814
115334,Autres,2.500747295
115511,Autres,6.455847937
115521,Autres,1.057874111
115565,Autres,3.712493643
116021,Autres,2.735723772
117025,Autres,6.51678071
118073,Autres,1.104463875
119054,Autres,5.274151436
120293,Autres,6.136145733
120963,Autres,3.167884208
123914,Autres,1.700893557
125291,Autres,9.190131749
127103,Autres,6.981844767
128541,Autres,4.691198623
128605,Autres,6.043152313
130633,Autres,0.60292851
133681,Autres,1.390342353
136672,Autres,0
138741,Autres,3.763219987
139022,Autres,8.942625756
141410,Autres,8.049659592
141631,Autres,0.14197823
141657,Autres,8.793456033
141712,Autres,1.137701429
142171,Autres,1.5821763
143720,Autres,4.037188621
143772,Autres,2.875816993
144262,Autres,2.86695279
145241,Autres,8.508326384
147471,Autres,4.711074618
149362,Autres,1.347187511
149631,Autres,3.129018431
152732,Autres,1.903035795
158201,Autres,5.680990532
158783,Autres,3.051948052
160742,Autres,2.009633085
160923,Autres,6.0146691
163150,Autres,1.166573191
164003,Autres,1.724899401
164112,Autres,0.56982956
164731,Autres,4.510089959
168071,Autres,10.61359867
169572,Autres,1.991982884
171650,Autres,0
171881,Autres,2.5593881
172744,Autres,18.88736712
173083,Autres,2.862553215
174961,Autres,2.480620155
175404,Autres,2.977667494
175513,Autres,7.651245552
177112,Autres,6.014231697
177663,Autres,5.623901582
180261,Autres,1.969097419
181351,Autres,9.899383909
184213,Autres,12.24563625
185002,Autres,6.521664446
187793,Autres,24.31610942
188251,Autres,4.08773679
188591,Autres,5.984690327
189661,Autres,8.52151683
191591,Autres,3.465346535
192961,Autres,2.051582649
194541,Autres,2.940182494
195211,Autres,2.331770371
195741,Autres,3.529274732
199121,Autres,14.14225941
199152,Autres,1.790872328
199153,Autres,6.920241287
200262,Autres,0.669456067
201482,Autres,7.366528183
201661,Autres,6.48302066
203311,Autres,5.914718019
203910,Autres,3.852432256
204111,Autres,3.582608696
205213,Autres,7.222483906
209682,Autres,3.253392824
213122,Autres,8.174791914
213233,Autres,4.241245136
215502,Autres,7.381201254
216171,Autres,4.182630907
216851,Autres,8.088235294
220074,Autres,7.352256864
220334,Autres,0.643345396
220681,Autres,3.792784459
222821,Autres,2.37825306
222841,Autres,3.141805831
224413,Autres,3.37854202
226040,Autres,1.079734219
226125,Autres,10.71265069
228305,Autres,9.408789676
228311,Autres,0.389105058
228370,Autres,7.960288809
228531,Autres,1.50190681
230475,Autres,1.98019802
233062,Autres,6.059710316
233802,Autres,1.155676411
234273,Autres,13.96776669
234296,Autres,2.136258661
234297,Autres,3.120849934
236511,Autres,0.866648029
237554,Autres,9.333648393
238164,Autres,4.845446951
238351,Autres,5.59674719
238461,Autres,4.798919415
242003,Autres,8.088399434
244481,Autres,2.93217746
247565,Autres,2.141247183
248192,Autres,12.806778
249581,Autres,0.998219736
252342,Autres,4.191468254
252701,Autres,2.213228785
252712,Autres,5.59094126
252742,Autres,2.388535032
255991,Autres,3.511705686
258812,Autres,1.793147614
261032,Autres,9.908684671
261351,Autres,3.199002908
261603,Autres,0.904159132
261623,Autres,2.208811104
263261,Autres,1.598892106
266752,Autres,1.219328617
266962,Autres,10.12491782
268972,Autres,3.04136253
271055,Autres,22.35772358
274201,Autres,9.56284153
276554,Autres,3.986378205
279184,Autres,0.4713949
280894,Autres,6.039795739
283051,Autres,2.107454143
284502,Autres,2.329971209
287452,Autres,3.129984358
292201,Autres,1.446208113
292377,Autres,6.673737456
292782,Autres,7.556468172
293531,Autres,0
294891,Autres,3.647308782
295122,Autres,3.420608108
296615,Autres,20.27246189
298964,Autres,0
299451,Autres,2.135251433
299685,Autres,5.790944662
302312,Autres,100
302596,Autres,3.029044823
303445,Autres,6.243902439
305402,Autres,11.61249606
306243,Autres,7.570352755
307543,Autres,4.49943757
310485,Autres,2.986388818
310645,Autres,4.929895975
310925,Autres,0
312221,Autres,3.275167785
312443,Autres,6.984126984
313842,Autres,3.637106661
313912,Autres,2.220324509
314931,Autres,12.94775171
317345,Autres,0
317911,Autres,5.021342029
318483,Autres,4.770952079
318782,Autres,2.106047628
319302,Autres,2.766280559
319582,Autres,2.78323132
320783,Autres,0
320971,Autres,5.94460707
321132,Autres,2.713815789
321343,Autres,2.620579362
321854,Autres,2.980876114
323884,Autres,1.820161115
326085,Autres,0.165152766
329531,Autres,8.517731383
330574,Autres,2.221791914
331401,Autres,2.904257937
333304,Autres,11.02998696
333901,Autres,2.709951843
335055,Autres,0.521080057
335473,Autres,0
336732,Autres,4.525584983
337353,Autres,4.233253995
338145,Autres,23.13006343
338212,Autres,5.822965531
338332,Autres,6.810551559
339013,Autres,0
339254,Autres,6.248964031
339664,Autres,0.607287449
339871,Autres,1.964285714
340043,Autres,2.467365028
340874,Autres,7.941929974
341752,Autres,0.485545679
341771,Autres,2.404045
342020,Autres,4.475572258
342112,Autres,7.863231491
343951,Autres,0.754030161
344532,Autres,1.066710429
344571,Autres,0
347175,Autres,1.110792417
347732,Autres,3.111471861
351034,Autres,2.217798129
351621,Autres,1.758232666
353201,Autres,1.484068093
354782,Autres,6.219864995
355933,Autres,4.00913242
356431,Autres,2.0500205
359082,Autres,5.506228689
362693,Autres,0.931195034
364503,Autres,2.070130967
364632,Autres,7.911255411
364991,Autres,1.56371565
368764,Autres,2.132049519
370411,Autres,9.301412873
372923,Autres,3.892027621
376842,Autres,17.06422018
378233,Autres,4.117108875
379671,Autres,10.1039501
381912,Autres,2.835573559
382760,Autres,3.181818182
383589,Autres,8.6492891
384792,Autres,0
385392,Autres,2.650207452
385941,Autres,7.186440678
387501,Autres,3.40599455
390452,Autres,3.790684901
391451,Autres,3.466972217
392882,Autres,3.715594991
396242,Autres,1.118735084
396275,Autres,14.4517137
398525,Autres,2.778598877
398526,Autres,7.105190119
398574,Autres,4.661939198
398731,Autres,7.846583273
399893,Autres,2.831560419
402243,Autres,2.750631783
402431,Autres,2.32788743
403281,Autres,3.299129431
404612,Autres,2.813469207
405509,Autres,4.898648649
406352,Autres,2.262443439
407321,Autres,2.385211688
409303,Autres,0
411333,Autres,2.012913027
412251,Autres,0
413111,Autres,0
414352,Autres,6.308526368
416921,Autres,9.388458226
425503,Autres,2.146210597
425783,Autres,2.556567205
426301,Autres,5.328538738
426831,Autres,3.365744203
426921,Autres,2.076287512
429621,Autres,3.842071747
430404,Autres,3.902789417
430620,Autres,12.09330878
431352,Autres,1.522886777
431551,Autres,2.107809624
432661,Autres,14.12349184
432832,Autres,16.80294955
435331,Autres,1.797004992
437561,Autres,6.417883541
437562,Autres,9.28216455
437674,Autres,2.689332614
438291,Autres,3.50227311
439583,Autres,13.44884488
441352,Autres,3.433058602
441383,Autres,3.679025272
441876,Autres,0
443601,Autres,0
444144,Autres,0
446171,Autres,0.845070423
446804,Autres,2.622078662
449542,Autres,2.624254473
450742,Autres,0
451594,Autres,0
451631,Autres,3.920990566
453462,Autres,4.921579232
455951,Autres,2.21576462
456251,Autres,2.344546381
456305,Autres,0.986342944
456402,Autres,3.600654664
457411,Autres,0
457563,Autres,2.364717056
457576,Autres,3.904820012
459221,Autres,2.473357681
460033,Autres,2.148758457
462304,Autres,1.838365377
462644,Autres,8.996088657
463372,Autres,2.43066435
464001,Autres,2.262041415
465872,Autres,1.96926881
469181,Autres,3.90152187
469602,Autres,10.72088725
701401,Autres,5.459727014
707300,Autres,1.313884465
707900,Autres,5.457427536
718200,Autres,8.487271689
718210,Autres,4.633185402
720150,Autres,6.376053102
720200,Autres,2.733831681
720300,Autres,6.637168142
720350,Autres,7.629518574
720400,Autres,0
721602,Autres,11.22607922
721850,Autres,0.675154321
722120,Autres,2.212504706
723120,Autres,9.827291706
723200,Autres,8.716449641
723680,Autres,0
724000,Autres,1.390596515
724080,Autres,1.100062449
724320,Autres,0.789840483
724440,Autres,5.895712209
55,AE,87.62891759
204,AE,53.34226535
301,AE,53.67294097
451,AE,39.64221679
731,AE,68.84195984
891,AE,76.87861272
1393,AE,84.70613871
1681,AE,50.51937614
7231,AE,70.84056607
8331,AE,63.62930477
8353,AE,59.0253215
8422,AE,92.38322653
8514,AE,87.14451845
9351,AE,85.9539686
9600,AE,43.30926767
9616,AE,70.84078712
9906,AE,32.87241296
75492,AE,10.84242527
67333,AE,37.52966303
12401,AE,49.22976348
14071,AE,23.03797468
14073,AE,88.69531174
74553,AE,23.05729984
48422,AE,37.13039842
76073,AE,10.83050024
45266,AE,46.78362573
11101,AE,77.7041333
77732,AE,13.72764519
84292,AE,31.42857143
11527,AE,8.336506077
13405,AE,24.31860902
27833,AE,82.75712895
86693,AE,29.34158197
86952,AE,36.22560663
49632,AE,61.58212416
73021,AE,23.52791231
82762,AE,55.6345733
85902,AE,15.24484139
14102,AE,36.06947138
86544,AE,23.62282528
30891,AE,50.05109427
17325,AE,38.85933806
19325,AE,100
57473,AE,57.42859021
80572,AE,12.81480871
19464,AE,35.93154652
19491,AE,62.38385984
19507,AE,12.74936437
38772,AE,37.06456894
25722,AE,60.42446941
23102,AE,100
84556,AE,24.83766234
68046,AE,20.25633471
25038,AE,64.66214032
29144,AE,34.59196985
25571,AE,61.13389196
92542,AE,100
30164,AE,73.48630644
30184,AE,9.740331231
57582,AE,38.27944806
61504,AE,47.11175617
67324,AE,20.58435978
31544,AE,23.42447595
57172,AE,47.35968117
36672,AE,65.55571941
72881,AE,42.65023112
33801,AE,26.4604811
58272,AE,18.6898451
34182,AE,70.82686456
37881,AE,79.97685185
89152,AE,40.7388245
39428,AE,51.07705564
44892,AE,58.8848243
45372,AE,39.93058646
47645,AE,44.08056773
59690,AE,8.967516171
69641,AE,28.99745424
73423,AE,14.79436466
50901,AE,57.71289538
65861,AE,85.59787585
86832,AE,48.70344588
55532,AE,85.90448879
86031,AE,38.18181818
60942,AE,75.57245
92329,AE,12.20142027
61082,AE,9.71262603
85211,AE,19.55008034
88991,AE,63.01040833
68371,AE,20.66918849
75694,AE,31.88798555
80991,AE,80.52025911
81673,AE,21.13228613
81080,AE,47.6770754
84761,AE,0
86930,AE,34.97891342
85323,AE,57.65601722
85861,AE,38.34565094
93201,AE,28.17939791
99411,AE,21.80449884
101491,AE,13.5971417
101692,AE,31.63284305
102284,AE,32.27334235
102531,AE,33.45588235
102853,AE,30.9504599
103922,AE,68.50828729
104051,AE,24.49275362
104091,AE,31.25351321
104881,AE,13.64022262
104994,AE,44.14529419
105091,AE,63.70299554
105652,AE,27.69461078
105931,AE,20.23761087
106072,AE,29.10447761
107251,AE,12.80847067
113523,AE,36.20574482
113611,AE,25.69841146
115891,AE,12.41265575
117051,AE,22.3880597
117341,AE,23.31074722
117921,AE,9.195906433
119305,AE,47.09889208
119331,AE,57.44777475
120181,AE,73.3079904
121951,AE,43.6757639
122291,AE,17.23335488
122720,AE,15.26349912
123373,AE,68.40442338
125201,AE,54.12886718
127232,AE,22.18696607
127571,AE,44.59684123
128114,AE,31.64954936
128142,AE,38.76957303
128535,AE,18.09832881
136773,AE,65.72014352
138172,AE,42.44994651
138595,AE,52.95621375
138715,AE,86.23328012
140082,AE,21.65749115
140521,AE,44.81837607
142082,AE,13.87584235
142371,AE,20.47447389
142752,AE,24.96837263
142995,AE,19.30026012
144230,AE,29.8835705
146576,AE,54.31560593
148227,AE,19.59612846
148321,AE,58.74141369
150801,AE,48.94225272
152882,AE,24.60805218
154488,AE,48.78571429
154813,AE,46.69963449
154921,AE,33.3253012
155711,AE,56.940122
157011,AE,46.99453552
158801,AE,71.04316547
159923,AE,100
160410,AE,81.57993046
162844,AE,35.76383764
170435,AE,18.01898778
172043,AE,16.75168896
172104,AE,12.62346615
172662,AE,34.63345865
172741,AE,38.82424985
172860,AE,85.69126652
172914,AE,16.16714617
172961,AE,87.28005665
175923,AE,57.15401132
176722,AE,39.86623114
176873,AE,52.54616676
178423,AE,35.00314519
179902,AE,15.95925297
182282,AE,40.62651185
182931,AE,72.25810537
184053,AE,12.30916314
184364,AE,39.76109215
184581,AE,26.75356921
185116,AE,29.12154031
186232,AE,30.72824156
187191,AE,81.76767205
187441,AE,68.9739914
188681,AE,48.75943905
191372,AE,40.60869565
193373,AE,27.70796815
197622,AE,21875
198721,AE,24.29048414
201524,AE,59.46643718
201632,AE,34.47321605
201821,AE,47.8743505
202085,AE,51.794628
202214,AE,18.25055544
202562,AE,40.29850746
205001,AE,42.36164244
210701,AE,30.16450216
213462,AE,29.67097532
214541,AE,30.56300268
217372,AE,55.89270009
224532,AE,6.234413965
227031,AE,47.07432789
227982,AE,31.94974555
229261,AE,49.74406701
232586,AE,45.39098436
232943,AE,32.76936776
233722,AE,55.43890347
233742,AE,60.82432432
233941,AE,51.48315737
235561,AE,44.97175141
235831,AE,39.42307692
236833,AE,14.90344566
237945,AE,42.9743029
238021,AE,6.236897275
239121,AE,8.232032694
242422,AE,47.59751272
244496,AE,63.10679612
244715,AE,43.79562044
246432,AE,65.63698768
249942,AE,50.44529262
252134,AE,43.29896907
252991,AE,32.08321672
253313,AE,12.61853697
253442,AE,70.32547699
254781,AE,34.4313238
255911,AE,31.34544053
258652,AE,41.11969112
258732,AE,44.68562874
258952,AE,54.05643739
261581,AE,66.07531902
262622,AE,27.85234899
263372,AE,54.22440769
264151,AE,38.85931559
267243,AE,83.0953789
267433,AE,94.3266912
267481,AE,67.95698925
268122,AE,79.66254218
268583,AE,57.27779675
269255,AE,79.82606216
270673,AE,25.72934974
271071,AE,44.35761175
271162,AE,50.21312873
272101,AE,52.45971162
274272,AE,14.82566609
274732,AE,12.16206271
275205,AE,33.16443682
275273,AE,43.87159533
275751,AE,16.78201671
276221,AE,17.38706532
276351,AE,24.00482509
276712,AE,47.09923223
279662,AE,13.15630658
282092,AE,81.60842105
282411,AE,20.95375723
282651,AE,13.24575807
282999,AE,9.31598825
284694,AE,13.21641624
285966,AE,28.68647913
285975,AE,15.7455208
286912,AE,86.68674699
290093,AE,30.65565963
290975,AE,79.77584712
291822,AE,13.13747228
291891,AE,15.75588987
291964,AE,13.74051055
292231,AE,25.98684211
292374,AE,48.50758997
294314,AE,24.00378002
294861,AE,21.33290302
295254,AE,23.78979761
295493,AE,83.47555351
297122,AE,39.57765668
297601,AE,43.97897666
297962,AE,22.25670583
299122,AE,35.72687225
300171,AE,50.80532998
301624,AE,49.66598896
301781,AE,21.14389469
302453,AE,91.61853593
304442,AE,20.34454471
305031,AE,48.89410602
307692,AE,31.59309021
308231,AE,32.61159227
308361,AE,66.71195652
309443,AE,86.25954198
313704,AE,31.49741824
314413,AE,58.09573633
314823,AE,24.49246889
315332,AE,17.55885198
317384,AE,26.62215374
318661,AE,20.44453764
318711,AE,28.24536377
318981,AE,50.75658753
320532,AE,33.68463721
320561,AE,69.58266453
321135,AE,28.43402465
321912,AE,29.1129621
322592,AE,25.49591599
323812,AE,20.65217391
323840,AE,11.56592099
324302,AE,56.0311284
329162,AE,50.26315789
329501,AE,36.05639223
333600,AE,33.39035635
334921,AE,33.12750334
335711,AE,15.5751059
338172,AE,19.8941922
338590,AE,14.95581395
338953,AE,62.83557047
339311,AE,14.47016919
339491,AE,23.38680927
339851,AE,21.22149208
342332,AE,48.27109267
344002,AE,51.77057936
347162,AE,28.33469166
348315,AE,13.299948
348442,AE,66.6739036
350023,AE,27.77472527
350390,AE,86.13292204
352223,AE,25.61635598
353161,AE,18.41345701
355993,AE,65.6779661
356871,AE,42.42253521
362034,AE,9.940828402
362651,AE,42.84946237
363131,AE,66.85525695
364945,AE,76.5776699
365434,AE,29.11326184
365721,AE,28.63478454
367911,AE,73.07824101
371581,AE,48.0493431
372146,AE,26.3326226
372181,AE,46.07190413
372341,AE,33.35669236
373722,AE,74.09652246
376531,AE,16.74152312
377271,AE,80.97827339
379013,AE,37.03163017
379403,AE,65.3084485
381941,AE,53.86247878
383245,AE,23.39645693
383585,AE,74.40691682
383961,AE,55.53180118
385401,AE,43.49308921
385793,AE,33.30341113
386782,AE,10.85658918
387041,AE,16.58906221
388371,AE,19.73039216
390791,AE,79.22154677
391331,AE,20.66075116
398251,AE,38.54961832
399432,AE,22.7323734
402249,AE,48.03921569
404692,AE,63.22226908
405441,AE,54.78296647
407211,AE,40.23348177
407220,AE,55.00839396
409463,AE,33.02187301
411540,AE,20.85308057
412322,AE,74.7311828
412415,AE,98.00766284
412623,AE,15.11606234
416701,AE,62.75092937
421997,AE,64.20102637
422160,AE,67.63183126
426120,AE,4.921034562
426273,AE,27.45961821
426924,AE,35.03567405
429132,AE,82.89804604
430102,AE,22.87017357
430455,AE,77.86934659
431732,AE,81.17430823
431801,AE,48.01182483
434682,AE,35.62071117
437682,AE,68.4834883
438461,AE,58.36321122
439502,AE,30.22788204
439990,AE,8.893906243
440961,AE,48.02774166
441953,AE,23.1974292
444791,AE,35.38675313
447605,AE,19.74527504
448762,AE,18.70714985
448981,AE,0
449661,AE,42.7492079
450503,AE,27.14893617
452961,AE,43.54966777
454531,AE,16.33845488
463842,AE,24.88126649
464453,AE,43.3713784
465193,AE,14.05210733
466201,AE,20.33586069
468243,AE,29.14315033
468473,AE,38.43691357
468533,AE,78.62564486
469245,AE,43.69457867
470161,AE,70.15957447
575001,AE,69.46179721
700250,AE,44.99432463
703300,AE,17.75510204
706850,AE,32.79716625
709650,AE,8.73605948
719456,AE,24.88168151
720700,AE,22.42219848
720950,AE,40.94827586
721200,AE,23.42857143
721250,AE,35.37044789
722760,AE,32.02530366
723480,AE,100
723600,AE,17.47234285
724048,AE,14.79982006
724120,AE,85.39834129
724520,AE,38.26693806
31,AE,52.79432038
321,AE,47.88912334
733,AE,83.91310326
802,AE,77.88761973
821,AE,87.8559621
1791,AE,78.80128057
3741,AE,70.90617298
8291,AE,79.74946956
8341,AE,95.86178069
8374,AE,74.22728246
8451,AE,80.37466548
8632,AE,50.79392221
9900,AE,52.49242974
10992,AE,63.49928051
11592,AE,78.72624208
12454,AE,52.53296322
12562,AE,29.63762529
13423,AE,52.19321149
13686,AE,60.32934132
14114,AE,33.53596758
14445,AE,21.70075797
14693,AE,37.15336922
17082,AE,62.75718119
17303,AE,49.98101826
17326,AE,29.77483195
18701,AE,48.15100898
19941,AE,11.46848805
19945,AE,0
19984,AE,57.73955774
21571,AE,29.64343976
23262,AE,14.56449835
23491,AE,21.31160668
24753,AE,74.43375737
25032,AE,40.5901487
28113,AE,27.76978417
28264,AE,70.71944706
28661,AE,25.81853465
28732,AE,22.10286699
28991,AE,13.35018793
29373,AE,29.80205279
29741,AE,55.3434444
33751,AE,79.49008499
36602,AE,17.57103875
38592,AE,38.74643875
38931,AE,80.72903142
42011,AE,60.97927807
42075,AE,66.50303205
45876,AE,60.82777864
45877,AE,72.72255962
46862,AE,52.29329173
49522,AE,72.19300129
50033,AE,31.90728907
50833,AE,11.36173913
53122,AE,12.84797068
58735,AE,21.39935902
58773,AE,7.862978338
59033,AE,14.88263942
61132,AE,42.88337925
67734,AE,25.70120206
68212,AE,26.93412597
68561,AE,25.43130197
68562,AE,24.69364491
71942,AE,29.75438596
73099,AE,41.35952328
73371,AE,68.97985989
73582,AE,40.24989758
77351,AE,89.30387295
77733,AE,38.50249584
78505,AE,45.02357255
80391,AE,26.03588907
81311,AE,1.581325301
81414,AE,20.44011429
81541,AE,75.82613873
81545,AE,68.48266903
82392,AE,45.09294423
82603,AE,43.74498797
83071,AE,33.62575828
84734,AE,76.44700978
84774,AE,30.46225599
84781,AE,41.6105575
84782,AE,17.66623631
86103,AE,13.11755816
86353,AE,34.62282398
86860,AE,18.77139223
88111,AE,53.53634578
89105,AE,16.17471081
90191,AE,23.61662531
91492,AE,23.20683234
92441,AE,74.16917419
94743,AE,14.15466612
95044,AE,58.73131608
95076,AE,20.78827141
96184,AE,24.47587236
96641,AE,21.16169545
99031,AE,83.08993082
103201,AE,11.44753733
103561,AE,32.09954943
104164,AE,22.53809744
104181,AE,31.98699298
104642,AE,72.62341973
104661,AE,96.66666667
104851,AE,26.75709001
105375,AE,66.57884833
106181,AE,17.48559735
107043,AE,23.04385211
108192,AE,59.4076999
108932,AE,
109792,AE,20.4189683
113131,AE,14.66868298
114032,AE,27.49013234
118135,AE,41.04694641
119122,AE,71.10568112
119281,AE,81.90510231
125322,AE,25.31975614
126311,AE,48.52472089
127501,AE,49.21642076
127661,AE,19.42895887
131031,AE,37.62505437
133141,AE,20.65369452
133621,AE,19.30675737
136666,AE,11.16888003
137663,AE,43.55871886
138352,AE,53.4505265
138641,AE,35.53240741
138712,AE,87.73994165
138922,AE,32.82732448
139503,AE,33.59294636
144303,AE,21.45797371
144331,AE,21.25837677
145792,AE,47.08571429
146013,AE,25.30647986
146762,AE,38.9514867
147071,AE,25.96234897
147971,AE,10.37946429
148324,AE,32.75503123
149335,AE,86.33617996
149552,AE,26.94942044
